TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
1,2020-02-01 19:00:00,8.6,56976.0,33,4.7,31,1009,6.2,44084.0,43964.0
1,2020-02-01 19:15:00,8.7,58809.0,33,4.3,29,1009,7.1,62999.0,60522.0
1,2020-02-01 19:30:00,8.7,59266.0,34,4.0,28,1009,7.4,64936.0,64887.0
1,2020-02-01 19:45:00,8.8,59722.0,35,3.6,27,1010,7.8,68718.0,67223.0
1,2020-02-01 20:00:00,8.7,60179.0,36,3.3,26,1010,8.0,71391.0,69992.0
1,2020-02-01 20:15:00,8.7,60364.0,36,3.0,25,1010,7.9,73791.0,72035.0
1,2020-02-01 20:30:00,8.5,60278.0,37,2.7,25,1010,7.7,71306.0,71525.0
1,2020-02-01 20:45:00,8.3,60192.0,38,2.4,24,1011,8.3,77066.0,76109.0
1,2020-02-01 21:00:00,8.2,60106.0,39,2.1,24,1011,8.3,77965.0,75541.0
1,2020-02-01 21:15:00,8.0,59661.0,39,1.8,24,1011,8.5,88363.0,88978.0
1,2020-02-01 21:30:00,7.9,58856.0,40,1.5,25,1011,8.1,82054.0,79716.0
1,2020-02-01 21:45:00,7.7,58052.0,42,1.2,25,1012,7.7,78331.0,80570.0
1,2020-02-01 22:00:00,7.6,57247.0,43,0.9,26,1012,8.0,80115.0,79354.0
1,2020-02-01 22:15:00,7.5,56608.0,44,0.7,26,1012,8.4,81111.0,80290.0
1,2020-02-01 22:30:00,7.4,56135.0,44,0.5,27,1012,7.6,74334.0,75033.0
1,2020-02-01 22:45:00,7.2,55661.0,44,0.2,28,1012,7.3,63714.0,61303.0
1,2020-02-01 23:00:00,7.1,55188.0,44,0.0,29,1012,6.6,52809.0,52242.0
1,2020-02-01 23:15:00,7.1,54373.0,43,-0.2,30,1012,7.0,54847.0,53501.0
1,2020-02-01 23:30:00,7.0,53216.0,41,-0.4,31,1012,7.1,56761.0,55311.0
1,2020-02-01 23:45:00,7.0,52059.0,40,-0.6,32,1013,7.1,60572.0,60184.0
1,2020-02-02 00:00:00,7.2,59073.0,41,-1.0,43,1015,7.1,58044.0,55837.0
1,2020-02-02 00:15:00,7.2,58221.0,41,-1.2,45,1015,7.0,58648.0,57628.0
1,2020-02-02 00:30:00,7.2,56934.0,42,-1.4,47,1015,6.9,54234.0,53664.0
1,2020-02-02 00:45:00,7.1,55646.0,43,-1.6,50,1015,6.5,49130.0,48521.0
1,2020-02-02 01:00:00,7.1,54359.0,44,-1.8,52,1015,6.4,47312.0,46269.0
1,2020-02-02 01:15:00,7.1,52462.0,44,-2.0,54,1015,6.5,45612.0,44905.0
1,2020-02-02 01:30:00,7.1,49956.0,45,-2.1,56,1015,6.9,54680.0,53680.0
1,2020-02-02 01:45:00,7.1,47450.0,45,-2.3,57,1015,6.7,51030.0,49800.0
1,2020-02-02 02:00:00,7.0,44944.0,46,-2.4,59,1015,6.7,51711.0,50961.0
1,2020-02-02 02:15:00,6.9,42361.0,46,-2.6,61,1015,6.6,55023.0,53590.0
1,2020-02-02 02:30:00,6.9,39702.0,47,-2.7,62,1015,7.0,58953.0,57823.0
1,2020-02-02 02:45:00,6.9,37042.0,48,-2.9,63,1015,6.8,62133.0,60679.0
1,2020-02-02 03:00:00,6.8,34383.0,49,-3.0,64,1015,7.0,60963.0,59129.0
1,2020-02-02 03:15:00,6.7,32207.0,50,-3.2,65,1015,7.0,58814.0,57930.0
1,2020-02-02 03:30:00,6.5,30515.0,51,-3.3,65,1015,6.3,44421.0,43841.0
1,2020-02-02 03:45:00,6.4,28824.0,53,-3.4,66,1015,6.1,40257.0,39292.0
1,2020-02-02 04:00:00,6.3,27132.0,54,-3.5,66,1015,6.1,38154.0,37549.0
1,2020-02-02 04:15:00,6.2,25540.0,56,-3.7,66,1015,6.0,37464.0,37028.0
1,2020-02-02 04:30:00,6.0,24047.0,56,-3.8,65,1015,5.9,36218.0,35697.0
1,2020-02-02 04:45:00,5.9,22555.0,57,-3.9,65,1015,5.7,32349.0,31890.0
1,2020-02-02 05:00:00,5.7,21062.0,57,-4.0,64,1015,5.6,30708.0,30375.0
1,2020-02-02 05:15:00,5.5,19575.0,57,-4.1,64,1015,5.4,27781.0,27101.0
1,2020-02-02 05:30:00,5.4,18094.0,57,-4.2,64,1015,5.1,24329.0,24025.0
1,2020-02-02 05:45:00,5.2,16612.0,58,-4.3,64,1015,5.0,20202.0,20009.0
1,2020-02-02 06:00:00,5.1,15131.0,58,-4.4,64,1015,4.6,17266.0,17169.0
1,2020-02-02 06:15:00,5.0,13958.0,57,-4.5,64,1015,4.3,12539.0,12323.0
1,2020-02-02 06:30:00,4.9,13094.0,58,-4.6,64,1015,4.0,9432.0,9213.0
1,2020-02-02 06:45:00,4.7,12231.0,58,-4.6,64,1016,3.7,7819.0,7527.0
1,2020-02-02 07:00:00,4.6,11367.0,58,-4.7,64,1016,3.3,5821.0,5784.0
1,2020-02-02 07:15:00,4.4,10421.0,59,-4.5,64,1016,3.1,4951.0,4734.0
1,2020-02-02 07:30:00,4.3,9393.0,59,-4.2,63,1016,3.1,4990.0,4879.0
1,2020-02-02 07:45:00,4.1,8364.0,61,-3.9,62,1017,3.2,4932.0,4838.0
1,2020-02-02 08:00:00,4.0,7336.0,62,-3.6,61,1017,2.7,1443.0,1238.0
1,2020-02-02 08:15:00,3.7,6284.0,63,-3.2,60,1017,2.6,447.0,248.0
1,2020-02-02 08:30:00,3.4,5207.0,63,-2.6,59,1017,2.6,635.0,458.0
1,2020-02-02 08:45:00,3.0,4130.0,66,-2.0,58,1017,3.0,919.0,705.0
1,2020-02-02 09:00:00,2.6,3053.0,67,-1.4,57,1017,2.4,-128.0,-344.0
1,2020-02-02 09:15:00,2.3,2415.0,70,-0.8,56,1017,2.2,-122.0,-383.0
1,2020-02-02 09:30:00,2.2,2217.0,77,-0.2,56,1017,2.1,-117.0,-373.0
1,2020-02-02 09:45:00,2.1,2020.0,82,0.3,56,1017,2.0,-124.0,-388.0
1,2020-02-02 10:00:00,2.0,1822.0,90,0.9,56,1017,2.3,-158.0,-405.0
1,2020-02-02 10:15:00,1.9,1605.0,93,1.4,55,1017,2.5,-169.0,-388.0
1,2020-02-02 10:30:00,1.7,1370.0,103,1.9,54,1017,2.9,-182.0,-365.0
1,2020-02-02 10:45:00,1.6,1135.0,117,2.3,52,1017,2.8,259.0,-39.0
1,2020-02-02 11:00:00,1.6,900.0,130,2.8,51,1017,3.0,-138.0,-210.0
1,2020-02-02 11:15:00,1.6,747.0,140,3.2,49,1017,2.7,-5.0,-238.0
1,2020-02-02 11:30:00,1.5,677.0,152,3.5,48,1017,2.9,-141.0,-405.0
1,2020-02-02 11:45:00,1.5,607.0,164,3.9,47,1016,2.7,-37.0,-347.0
1,2020-02-02 12:00:00,1.5,537.0,176,4.2,46,1016,2.6,-60.0,-287.0
1,2020-02-02 12:15:00,1.5,492.0,180,4.5,44,1016,2.4,-146.0,-387.0
1,2020-02-02 12:30:00,1.5,472.0,184,4.8,43,1016,2.3,-104.0,-306.0
1,2020-02-02 12:45:00,1.4,452.0,192,5.1,42,1015,2.2,-176.0,-399.0
1,2020-02-02 13:00:00,1.5,432.0,196,5.4,41,1015,2.4,-211.0,-431.0
1,2020-02-02 13:15:00,1.5,452.0,200,5.6,40,1015,2.1,-87.0,-306.0
1,2020-02-02 13:30:00,1.5,513.0,203,5.8,39,1015,2.5,-165.0,-386.0
1,2020-02-02 13:45:00,1.7,573.0,205,6.0,38,1014,2.4,-189.0,-386.0
1,2020-02-02 14:00:00,1.7,634.0,208,6.2,37,1014,2.5,-120.0,-349.0
1,2020-02-02 14:15:00,1.7,698.0,208,6.3,37,1014,2.7,-61.0,-297.0
1,2020-02-02 14:30:00,1.7,765.0,208,6.4,37,1014,2.6,-57.0,-250.0
1,2020-02-02 14:45:00,1.6,833.0,210,6.4,37,1013,2.6,-145.0,-381.0
1,2020-02-02 15:00:00,1.6,900.0,210,6.5,37,1013,2.7,2.0,-242.0
1,2020-02-02 15:15:00,1.6,950.0,210,6.5,37,1013,2.2,-155.0,-384.0
1,2020-02-02 15:30:00,1.6,983.0,210,6.4,37,1013,2.3,-120.0,-354.0
1,2020-02-02 15:45:00,1.7,1015.0,205,6.4,38,1013,2.5,-124.0,-334.0
1,2020-02-02 16:00:00,1.7,1048.0,205,6.3,38,1013,2.6,-153.0,-375.0
1,2020-02-02 16:15:00,1.6,1091.0,202,6.1,40,1013,2.7,-114.0,-342.0
1,2020-02-02 16:30:00,1.7,1144.0,197,5.6,45,1013,2.7,-110.0,-297.0
1,2020-02-02 16:45:00,1.6,1197.0,194,5.2,50,1013,2.5,7.0,-265.0
1,2020-02-02 17:00:00,1.7,1250.0,190,4.7,55,1013,2.4,-9.0,-245.0
1,2020-02-02 17:15:00,1.8,1378.0,183,4.2,57,1013,2.4,-64.0,-287.0
1,2020-02-02 17:30:00,1.9,1579.0,180,3.7,57,1013,2.4,1.0,-281.0
1,2020-02-02 17:45:00,2.0,1780.0,177,3.1,56,1013,2.3,-74.0,-281.0
1,2020-02-02 18:00:00,2.1,1981.0,175,2.6,56,1013,2.6,-20.0,-299.0
1,2020-02-02 18:15:00,2.3,2416.0,170,2.1,57,1013,2.8,238.0,-230.0
1,2020-02-02 18:30:00,2.5,3083.0,169,1.8,58,1013,3.0,546.0,308.0
1,2020-02-02 18:45:00,2.8,3750.0,165,1.5,60,1013,3.2,1706.0,1458.0
1,2020-02-02 19:00:00,3.0,4417.0,165,1.2,61,1013,3.5,3862.0,3929.0
1,2020-02-02 19:15:00,3.2,5631.0,164,0.8,63,1013,3.1,2562.0,2461.0
1,2020-02-02 19:30:00,3.4,7392.0,163,0.4,65,1013,2.6,428.0,372.0
1,2020-02-02 19:45:00,3.5,9153.0,162,0.1,67,1013,2.4,140.0,-61.0
1,2020-02-02 20:00:00,3.6,10914.0,161,-0.3,69,1013,2.0,56.0,-158.0
1,2020-02-02 20:15:00,3.8,12656.0,162,-0.6,71,1013,1.9,-6.0,-224.0
1,2020-02-02 20:30:00,3.9,14380.0,161,-0.8,72,1013,2.3,145.0,-55.0
1,2020-02-02 20:45:00,4.0,16104.0,161,-1.0,73,1013,2.6,277.0,81.0
1,2020-02-02 21:00:00,4.1,17828.0,160,-1.2,74,1013,3.0,508.0,508.0
1,2020-02-02 21:15:00,4.3,19741.0,161,-1.3,75,1013,3.0,435.0,42.0
1,2020-02-02 21:30:00,4.4,21842.0,163,-1.4,76,1013,3.6,3115.0,3223.0
1,2020-02-02 21:45:00,4.6,23944.0,165,-1.5,77,1013,3.7,8019.0,7555.0
1,2020-02-02 22:00:00,4.6,26045.0,166,-1.6,78,1013,3.7,8122.0,7887.0
1,2020-02-02 22:15:00,4.7,28150.0,167,-1.7,78,1013,4.4,14352.0,13745.0
1,2020-02-02 22:30:00,4.8,30257.0,168,-1.8,79,1013,4.4,13107.0,12569.0
1,2020-02-02 22:45:00,4.9,32364.0,169,-1.9,79,1013,4.5,14798.0,14637.0
1,2020-02-02 23:00:00,5.0,34471.0,171,-2.0,80,1013,4.5,15620.0,15096.0
1,2020-02-02 23:15:00,4.9,36624.0,172,-2.1,80,1013,4.6,17087.0,16567.0
1,2020-02-02 23:30:00,4.9,38822.0,172,-2.1,80,1013,4.9,20128.0,19682.0
1,2020-02-02 23:45:00,5.0,41021.0,172,-2.2,80,1012,5.2,23821.0,23233.0
1,2020-02-03 00:00:00,5.9,56942.0,140,-2.4,80,1013,5.4,27218.0,26695.0
1,2020-02-03 00:15:00,6.0,58785.0,141,-2.4,80,1013,5.4,28833.0,28245.0
1,2020-02-03 00:30:00,6.1,59783.0,142,-2.5,81,1013,6.1,38142.0,37475.0
1,2020-02-03 00:45:00,6.1,60782.0,144,-2.5,81,1012,6.4,47202.0,45818.0
1,2020-02-03 01:00:00,6.1,61780.0,145,-2.6,82,1012,6.4,51012.0,49847.0
1,2020-02-03 01:15:00,6.0,62537.0,146,-2.6,82,1012,7.1,60702.0,59683.0
1,2020-02-03 01:30:00,6.1,63053.0,146,-2.6,83,1012,7.2,61392.0,61075.0
1,2020-02-03 01:45:00,6.1,63569.0,146,-2.6,83,1012,7.1,61225.0,59897.0
1,2020-02-03 02:00:00,6.2,64085.0,147,-2.6,84,1012,7.1,62238.0,60244.0
1,2020-02-03 02:15:00,6.2,64471.0,147,-2.6,84,1012,7.3,62121.0,61113.0
1,2020-02-03 02:30:00,6.2,64727.0,148,-2.6,85,1012,7.3,63794.0,62718.0
1,2020-02-03 02:45:00,6.2,64983.0,149,-2.6,85,1011,7.1,60553.0,59503.0
1,2020-02-03 03:00:00,6.2,65239.0,150,-2.6,86,1011,6.7,51204.0,49950.0
1,2020-02-03 03:15:00,6.2,65425.0,150,-2.6,86,1011,6.4,48524.0,48111.0
1,2020-02-03 03:30:00,6.3,65540.0,151,-2.6,87,1011,6.4,50580.0,49547.0
1,2020-02-03 03:45:00,6.4,65655.0,152,-2.5,87,1011,6.8,57367.0,56360.0
1,2020-02-03 04:00:00,6.4,65770.0,153,-2.5,88,1011,6.8,55240.0,55608.0
1,2020-02-03 04:15:00,6.5,65695.0,153,-2.5,88,1011,6.4,46558.0,45389.0
1,2020-02-03 04:30:00,6.5,65430.0,155,-2.4,88,1011,6.3,45014.0,44528.0
1,2020-02-03 04:45:00,6.6,65165.0,156,-2.4,89,1010,6.5,47143.0,45795.0
1,2020-02-03 05:00:00,6.6,64900.0,157,-2.3,89,1010,6.1,43125.0,42105.0
1,2020-02-03 05:15:00,6.6,64741.0,158,-2.3,89,1010,6.0,38516.0,37926.0
1,2020-02-03 05:30:00,6.6,64689.0,159,-2.2,89,1010,5.7,36076.0,35365.0
1,2020-02-03 05:45:00,6.6,64638.0,160,-2.2,90,1010,5.7,34675.0,34218.0
1,2020-02-03 06:00:00,6.6,64586.0,160,-2.1,90,1010,5.6,33143.0,32941.0
1,2020-02-03 06:15:00,6.5,64244.0,161,-2.1,90,1010,5.8,38600.0,37693.0
1,2020-02-03 06:30:00,6.6,63611.0,162,-2.0,90,1010,5.7,35623.0,34838.0
1,2020-02-03 06:45:00,6.7,62978.0,163,-2.0,91,1010,5.7,37130.0,36284.0
1,2020-02-03 07:00:00,6.7,62345.0,165,-1.9,91,1010,6.0,44516.0,43864.0
1,2020-02-03 07:15:00,6.7,61515.0,166,-1.7,91,1010,6.2,45110.0,44475.0
1,2020-02-03 07:30:00,6.6,60488.0,167,-1.4,90,1010,6.0,37727.0,37601.0
1,2020-02-03 07:45:00,6.5,59461.0,169,-1.1,89,1010,5.9,40855.0,40317.0
1,2020-02-03 08:00:00,6.4,58434.0,169,-0.8,88,1010,5.9,38646.0,37664.0
1,2020-02-03 08:15:00,6.3,55804.0,171,-0.3,87,1010,6.0,40259.0,39204.0
1,2020-02-03 08:30:00,6.0,51571.0,172,0.4,85,1010,6.4,48741.0,46980.0
1,2020-02-03 08:45:00,5.6,47339.0,173,1.0,84,1010,5.8,34760.0,34953.0
1,2020-02-03 09:00:00,5.3,43106.0,175,1.7,82,1010,5.3,27226.0,27446.0
1,2020-02-03 09:15:00,5.1,39987.0,177,2.4,80,1010,5.2,24550.0,24714.0
1,2020-02-03 09:30:00,5.0,37981.0,180,3.1,78,1010,5.0,23981.0,23478.0
1,2020-02-03 09:45:00,5.0,35976.0,181,3.8,76,1010,5.1,22224.0,22092.0
1,2020-02-03 10:00:00,4.9,33970.0,185,4.5,74,1010,5.1,24380.0,24197.0
1,2020-02-03 10:15:00,5.0,33050.0,187,5.1,72,1010,5.3,26236.0,25317.0
1,2020-02-03 10:30:00,5.3,33216.0,189,5.8,70,1010,4.8,19407.0,18910.0
1,2020-02-03 10:45:00,5.5,33381.0,190,6.5,68,1009,4.7,18052.0,18116.0
1,2020-02-03 11:00:00,5.7,33547.0,192,7.2,66,1009,4.8,18334.0,18260.0
1,2020-02-03 11:15:00,6.0,33775.0,195,7.8,64,1009,5.2,23062.0,22752.0
1,2020-02-03 11:30:00,6.2,34064.0,198,8.4,62,1009,6.0,37525.0,36757.0
1,2020-02-03 11:45:00,6.4,34353.0,200,9.0,60,1008,5.5,26051.0,26044.0
1,2020-02-03 12:00:00,6.6,34642.0,203,9.6,58,1008,4.3,11896.0,11707.0
1,2020-02-03 12:15:00,6.8,35092.0,206,10.1,56,1008,3.6,6416.0,6949.0
1,2020-02-03 12:30:00,6.8,35701.0,210,10.5,55,1008,3.5,4864.0,4826.0
1,2020-02-03 12:45:00,6.9,36310.0,214,10.8,54,1007,4.0,6776.0,6248.0
1,2020-02-03 13:00:00,6.9,36919.0,217,11.2,53,1007,5.0,21563.0,21079.0
1,2020-02-03 13:15:00,6.8,37322.0,221,11.5,52,1007,4.9,18867.0,17959.0
1,2020-02-03 13:30:00,6.6,37520.0,226,11.7,51,1007,5.1,22673.0,22334.0
1,2020-02-03 13:45:00,6.4,37717.0,231,12.0,51,1006,5.5,25541.0,24877.0
1,2020-02-03 14:00:00,6.3,37915.0,236,12.2,50,1006,4.9,18907.0,18814.0
1,2020-02-03 14:15:00,6.2,38146.0,241,12.4,50,1006,4.1,11027.0,11410.0
1,2020-02-03 14:30:00,6.1,38411.0,245,12.6,49,1006,4.3,12691.0,12882.0
1,2020-02-03 14:45:00,6.1,38675.0,248,12.8,48,1006,4.2,11100.0,10870.0
1,2020-02-03 15:00:00,6.1,38940.0,252,13.0,47,1006,4.4,13794.0,13873.0
1,2020-02-03 15:15:00,6.2,38583.0,256,13.1,47,1006,5.3,24957.0,24729.0
1,2020-02-03 15:30:00,6.2,37605.0,261,13.0,48,1006,5.5,33754.0,33532.0
1,2020-02-03 15:45:00,6.2,36628.0,265,13.0,48,1006,5.4,26916.0,26778.0
1,2020-02-03 16:00:00,6.3,35650.0,270,12.9,49,1006,5.5,28444.0,28664.0
1,2020-02-03 16:15:00,6.2,34374.0,275,12.7,50,1006,5.4,26027.0,25585.0
1,2020-02-03 16:30:00,6.2,32799.0,279,12.2,52,1006,5.0,20870.0,20715.0
1,2020-02-03 16:45:00,6.2,31224.0,284,11.7,54,1007,4.7,18104.0,17740.0
1,2020-02-03 17:00:00,6.2,29649.0,289,11.2,56,1007,4.4,12588.0,12436.0
1,2020-02-03 17:15:00,6.3,29420.0,295,10.7,58,1007,4.4,12855.0,12542.0
1,2020-02-03 17:30:00,6.5,30538.0,302,10.0,61,1007,4.5,13694.0,13397.0
1,2020-02-03 17:45:00,6.7,31655.0,308,9.3,63,1008,4.8,17421.0,17126.0
1,2020-02-03 18:00:00,7.1,32773.0,314,8.6,66,1008,5.3,20870.0,20587.0
1,2020-02-03 18:15:00,7.4,35214.0,319,8.2,67,1008,5.3,25230.0,24739.0
1,2020-02-03 18:30:00,7.7,38977.0,325,8.0,67,1008,6.0,34224.0,33710.0
1,2020-02-03 18:45:00,8.0,42740.0,330,7.8,66,1009,6.6,44375.0,43711.0
1,2020-02-03 19:00:00,8.4,46503.0,335,7.6,66,1009,6.9,52092.0,50689.0
1,2020-02-03 19:15:00,8.5,50035.0,338,7.3,66,1009,6.7,48020.0,46784.0
1,2020-02-03 19:30:00,8.4,53338.0,340,7.0,67,1009,6.7,46373.0,45670.0
1,2020-02-03 19:45:00,8.4,56640.0,343,6.7,67,1010,7.5,63315.0,62460.0
1,2020-02-03 20:00:00,8.2,59943.0,346,6.4,68,1010,7.0,54149.0,53334.0
1,2020-02-03 20:15:00,8.2,63190.0,349,6.1,68,1010,6.5,42924.0,42171.0
1,2020-02-03 20:30:00,8.2,66381.0,351,5.8,69,1010,6.2,41134.0,40464.0
1,2020-02-03 20:45:00,8.2,69572.0,354,5.5,70,1011,6.0,36138.0,35675.0
1,2020-02-03 21:00:00,8.3,72763.0,356,5.2,71,1011,6.1,37258.0,36501.0
1,2020-02-03 21:15:00,8.3,74614.0,0,4.9,71,1011,6.7,45753.0,44997.0
1,2020-02-03 21:30:00,8.3,75124.0,4,4.7,70,1011,7.2,55344.0,54369.0
1,2020-02-03 21:45:00,8.4,75634.0,10,4.6,69,1012,6.5,43876.0,43275.0
1,2020-02-03 22:00:00,8.6,76144.0,14,4.4,68,1012,6.3,40957.0,40270.0
1,2020-02-03 22:15:00,8.6,75294.0,18,4.1,66,1012,6.7,48552.0,47876.0
1,2020-02-03 22:30:00,8.5,73084.0,20,3.8,64,1012,7.5,65325.0,64781.0
1,2020-02-03 22:45:00,8.3,70873.0,22,3.5,62,1012,7.1,55483.0,54248.0
1,2020-02-03 23:00:00,8.2,68663.0,24,3.2,60,1012,6.9,48796.0,47871.0
1,2020-02-03 23:15:00,8.1,65859.0,26,2.8,58,1012,6.8,45940.0,45406.0
1,2020-02-03 23:30:00,7.9,62461.0,28,2.5,55,1012,7.2,53491.0,52250.0
1,2020-02-03 23:45:00,7.7,59063.0,30,2.2,52,1013,7.0,55182.0,54098.0
1,2020-02-04 00:00:00,8.0,60753.0,27,2.1,56,1014,6.8,49974.0,49202.0
1,2020-02-04 00:15:00,7.9,58027.0,27,1.8,54,1014,7.1,56020.0,54710.0
1,2020-02-04 00:30:00,7.8,55823.0,28,1.5,52,1014,6.6,43337.0,42808.0
1,2020-02-04 00:45:00,7.8,53620.0,29,1.2,49,1015,7.2,58470.0,57262.0
1,2020-02-04 01:00:00,7.8,51416.0,30,0.9,47,1015,6.7,49842.0,49476.0
1,2020-02-04 01:15:00,7.6,49113.0,31,0.7,45,1015,6.4,45366.0,44691.0
1,2020-02-04 01:30:00,7.5,46711.0,32,0.5,44,1015,6.3,43182.0,42490.0
1,2020-02-04 01:45:00,7.5,44310.0,33,0.2,43,1015,6.5,47470.0,46646.0
1,2020-02-04 02:00:00,7.5,41908.0,34,0.0,42,1015,6.9,53840.0,52443.0
1,2020-02-04 02:15:00,7.4,39799.0,36,-0.2,41,1015,7.0,53199.0,51945.0
1,2020-02-04 02:30:00,7.2,37982.0,38,-0.4,40,1015,6.5,44144.0,42910.0
1,2020-02-04 02:45:00,7.1,36165.0,39,-0.7,40,1015,6.3,41781.0,41298.0
1,2020-02-04 03:00:00,6.9,34348.0,41,-0.9,39,1015,6.8,46544.0,45980.0
1,2020-02-04 03:15:00,6.9,33210.0,44,-1.1,39,1015,6.7,47063.0,46552.0
1,2020-02-04 03:30:00,6.9,32749.0,47,-1.3,39,1015,6.2,37339.0,36939.0
1,2020-02-04 03:45:00,6.7,32288.0,49,-1.4,40,1014,6.1,37621.0,37489.0
1,2020-02-04 04:00:00,6.7,31827.0,52,-1.6,40,1014,5.2,23704.0,23662.0
1,2020-02-04 04:15:00,6.7,31126.0,55,-1.8,40,1014,5.4,25602.0,24716.0
1,2020-02-04 04:30:00,6.6,30185.0,58,-1.9,41,1014,5.7,30496.0,30228.0
1,2020-02-04 04:45:00,6.5,29243.0,61,-2.1,41,1014,5.3,24427.0,24386.0
1,2020-02-04 05:00:00,6.5,28302.0,63,-2.2,42,1014,5.3,21513.0,21843.0
1,2020-02-04 05:15:00,6.3,27172.0,65,-2.4,43,1014,4.2,10156.0,10214.0
1,2020-02-04 05:30:00,6.2,25854.0,65,-2.6,44,1014,4.2,9088.0,9193.0
1,2020-02-04 05:45:00,6.0,24537.0,66,-2.9,45,1015,4.1,10242.0,10458.0
1,2020-02-04 06:00:00,5.9,23219.0,66,-3.1,46,1015,3.7,8193.0,8037.0
1,2020-02-04 06:15:00,5.6,21975.0,67,-3.3,47,1015,4.0,8516.0,8247.0
1,2020-02-04 06:30:00,5.5,20804.0,68,-3.5,48,1015,3.8,7880.0,7693.0
1,2020-02-04 06:45:00,5.3,19634.0,68,-3.6,50,1015,3.6,7191.0,6963.0
1,2020-02-04 07:00:00,5.2,18463.0,68,-3.8,51,1015,3.2,4252.0,4056.0
1,2020-02-04 07:15:00,5.0,17180.0,70,-3.6,52,1015,3.2,3842.0,3621.0
1,2020-02-04 07:30:00,4.8,15784.0,73,-3.1,52,1015,2.8,1891.0,1839.0
1,2020-02-04 07:45:00,4.7,14389.0,75,-2.6,51,1016,2.8,823.0,515.0
1,2020-02-04 08:00:00,4.5,12993.0,78,-2.1,51,1016,2.8,654.0,530.0
1,2020-02-04 08:15:00,4.2,11346.0,80,-1.6,50,1016,3.0,979.0,765.0
1,2020-02-04 08:30:00,3.6,9447.0,84,-0.9,48,1016,2.8,946.0,638.0
1,2020-02-04 08:45:00,3.2,7548.0,88,-0.2,47,1016,3.0,619.0,437.0
1,2020-02-04 09:00:00,2.7,5649.0,94,0.5,45,1016,3.1,1067.0,789.0
1,2020-02-04 09:15:00,2.4,4566.0,99,1.1,44,1016,2.8,705.0,395.0
1,2020-02-04 09:30:00,2.3,4298.0,108,1.6,43,1016,2.7,27.0,-158.0
1,2020-02-04 09:45:00,2.3,4030.0,115,2.2,43,1016,2.7,74.0,-171.0
1,2020-02-04 10:00:00,2.3,3762.0,124,2.7,42,1016,2.5,-138.0,-350.0
1,2020-02-04 10:15:00,2.3,3604.0,131,3.2,42,1016,3.0,-98.0,-261.0
1,2020-02-04 10:30:00,2.3,3557.0,139,3.7,41,1016,3.3,515.0,284.0
1,2020-02-04 10:45:00,2.3,3510.0,142,4.1,40,1016,3.0,797.0,587.0
1,2020-02-04 11:00:00,2.3,3463.0,149,4.6,39,1016,2.7,199.0,0.0
1,2020-02-04 11:15:00,2.4,3340.0,152,5.0,38,1016,2.7,-102.0,-244.0
1,2020-02-04 11:30:00,2.4,3142.0,152,5.5,37,1016,2.9,-119.0,-314.0
1,2020-02-04 11:45:00,2.4,2945.0,156,5.9,36,1015,2.8,-186.0,-349.0
1,2020-02-04 12:00:00,2.4,2747.0,156,6.4,35,1015,3.0,41.0,-183.0
1,2020-02-04 12:15:00,2.4,2535.0,156,6.7,34,1015,3.2,1306.0,1304.0
1,2020-02-04 12:30:00,2.4,2308.0,156,7.0,33,1015,3.4,2448.0,1759.0
1,2020-02-04 12:45:00,2.4,2082.0,158,7.3,33,1014,3.5,2790.0,3032.0
1,2020-02-04 13:00:00,2.4,1855.0,158,7.6,32,1014,3.5,1624.0,1236.0
1,2020-02-04 13:15:00,2.4,1738.0,161,7.8,32,1014,3.3,2302.0,2232.0
1,2020-02-04 13:30:00,2.5,1730.0,164,7.9,32,1014,3.2,887.0,939.0
1,2020-02-04 13:45:00,2.5,1723.0,169,8.1,31,1013,2.9,624.0,212.0
1,2020-02-04 14:00:00,2.6,1715.0,171,8.2,31,1013,3.2,954.0,893.0
1,2020-02-04 14:15:00,2.7,1800.0,176,8.3,31,1013,3.6,3551.0,2542.0
1,2020-02-04 14:30:00,2.8,1978.0,178,8.3,31,1013,3.4,3829.0,4154.0
1,2020-02-04 14:45:00,2.9,2155.0,180,8.4,32,1013,3.8,5874.0,6558.0
1,2020-02-04 15:00:00,3.0,2333.0,182,8.4,32,1013,3.4,4800.0,4635.0
1,2020-02-04 15:15:00,3.0,2521.0,184,8.4,32,1013,4.0,7591.0,7096.0
1,2020-02-04 15:30:00,3.0,2718.0,186,8.3,33,1013,4.2,10001.0,9711.0
1,2020-02-04 15:45:00,3.1,2916.0,186,8.2,33,1012,4.3,11335.0,11343.0
1,2020-02-04 16:00:00,3.1,3113.0,187,8.1,34,1012,4.5,12831.0,12785.0
1,2020-02-04 16:15:00,3.1,3469.0,187,7.9,36,1012,4.3,13539.0,13635.0
1,2020-02-04 16:30:00,3.2,3982.0,189,7.4,41,1012,4.5,13497.0,13367.0
1,2020-02-04 16:45:00,3.4,4495.0,190,6.9,45,1012,4.4,12253.0,12069.0
1,2020-02-04 17:00:00,3.5,5008.0,192,6.4,50,1012,3.5,6674.0,6751.0
1,2020-02-04 17:15:00,3.6,5566.0,191,5.8,52,1012,3.4,5647.0,5227.0
